0.000000	0.412971
0.001000	1.741432
0.002000	0.076927
0.003000	0.164486
0.004000	0.204201
0.005000	-0.303492
0.006000	0.114778
0.007000	-0.429092
0.008000	0.048381
0.009000	-0.383030
0.010000	-0.723350
0.011000	-0.243753
0.012000	1.117985
0.013000	0.800716
0.014000	0.100689
0.015000	-0.437732
0.016000	-0.869331
0.017000	-0.245720
0.018000	-0.055901
0.019000	-0.259998
0.020000	0.289849
0.021000	0.731161
0.022000	0.279731
0.023000	0.440249
0.024000	0.185097
0.025000	-0.755306
0.026000	0.131841
0.027000	0.181596
0.028000	-0.841097
0.029000	0.034422
0.030000	0.461323
0.031000	-1.095381
0.032000	-0.121664
0.033000	0.028291
0.034000	0.354513
0.035000	0.952301
0.036000	0.046420
0.037000	-0.021489
0.038000	0.025413
0.039000	0.490632
0.040000	-1.181472
0.041000	-0.392217
0.042000	0.570374
0.043000	0.214801
0.044000	0.257984
0.045000	0.452594
0.046000	-0.039241
0.047000	-1.102792
0.048000	1.039369
0.049000	-0.272232
0.050000	-0.601804
0.051000	-0.322437
0.052000	0.110378
0.053000	-0.129578
0.054000	0.127129
0.055000	0.062390
0.056000	0.043785
0.057000	0.568772
0.058000	0.038306
0.059000	0.560236
0.060000	-0.161598
0.061000	-0.183732
0.062000	0.001381
0.063000	0.260946
0.064000	0.161075
0.065000	0.287230
0.066000	-0.251355
0.067000	0.903515
0.068000	0.518274
0.069000	-0.775791
0.070000	-0.562562
0.071000	-0.950005
0.072000	-0.216005
0.073000	-0.571089
0.074000	-0.275821
0.075000	0.936915
0.076000	0.249083
0.077000	0.417369
0.078000	-0.382411
0.079000	0.428598
0.080000	0.580602
0.081000	-0.337364
0.082000	-0.223167
0.083000	-0.236079
0.084000	0.441049
0.085000	-0.430565
0.086000	0.090224
0.087000	-0.122079
0.088000	1.004081
0.089000	0.096421
0.090000	0.303334
0.091000	-0.661328
0.092000	0.540385
0.093000	-0.392261
0.094000	0.070902
0.095000	-0.724947
0.096000	-0.196108
0.097000	-0.465088
0.098000	-0.495787
0.099000	-0.120440
0.100000	0.020815
0.101000	0.760626
0.102000	-0.654286
0.103000	-0.879813
0.104000	-0.570985
0.105000	-0.376489
0.106000	0.015002
0.107000	-0.244626
0.108000	1.672888
0.109000	-0.033646
0.110000	0.213702
0.111000	-0.286887
0.112000	0.228703
0.113000	-0.092002
0.114000	-0.899793
0.115000	-0.328055
0.116000	1.112618
0.117000	0.158543
0.118000	0.620308
0.119000	0.294563
0.120000	-0.683780
0.121000	0.572687
0.122000	0.356991
0.123000	-0.709627
0.124000	-0.442210
0.125000	-0.328004
0.126000	-0.594726
0.127000	0.003170
0.128000	0.493865
0.129000	0.360770
0.130000	-0.983864
0.131000	-0.240360
0.132000	-0.944247
0.133000	0.921344
0.134000	-0.258744
0.135000	0.273252
0.136000	0.146608
0.137000	0.495086
0.138000	0.361190
0.139000	-0.489403
0.140000	-0.034534
0.141000	0.082129
0.142000	-0.905285
0.143000	0.775824
0.144000	-0.347681
0.145000	0.343823
0.146000	0.487528
0.147000	0.066104
0.148000	0.120986
0.149000	0.711634
0.150000	0.630854
0.151000	-0.430960
0.152000	-0.473540
0.153000	1.310840
0.154000	-0.309589
0.155000	-0.532277
0.156000	-0.243590
0.157000	-0.057293
0.158000	0.150355
0.159000	-0.204426
0.160000	0.056864
0.161000	-0.047300
0.162000	0.391475
0.163000	0.949963
0.164000	-0.504383
0.165000	0.042553
0.166000	0.401766
0.167000	0.199125
0.168000	0.205062
0.169000	0.427575
0.170000	0.232346
0.171000	-0.518133
0.172000	-0.738786
0.173000	-0.112887
0.174000	0.765246
0.175000	-0.235183
0.176000	0.024932
0.177000	-0.251595
0.178000	-0.731812
0.179000	0.572098
0.180000	0.398933
0.181000	-0.047193
0.182000	-0.288452
0.183000	0.497312
0.184000	-0.676014
0.185000	-0.162806
0.186000	0.283873
0.187000	-0.379937
0.188000	-0.056973
0.189000	0.495532
0.190000	0.563109
0.191000	0.249716
0.192000	-0.116195
0.193000	0.082133
0.194000	-0.442661
0.195000	0.980780
0.196000	-0.104506
0.197000	-0.223796
0.198000	0.349386
0.199000	-0.074461
0.200000	0.365163
0.201000	-0.270181
0.202000	0.641997
0.203000	0.303999
0.204000	0.092130
0.205000	-0.183014
0.206000	-1.051778
0.207000	-0.657461
0.208000	0.248611
0.209000	-0.421424
0.210000	-1.109352
0.211000	0.311074
0.212000	-0.246061
0.213000	0.539299
0.214000	0.423090
0.215000	-0.095170
0.216000	-0.301890
0.217000	-0.426703
0.218000	0.502710
0.219000	0.064297
0.220000	0.618316
0.221000	0.249924
0.222000	0.649287
0.223000	0.274525
0.224000	0.351556
0.225000	0.496251
0.226000	-1.424513
0.227000	-0.219372
0.228000	-0.182724
0.229000	-0.597731
0.230000	-0.045088
0.231000	-0.318730
0.232000	0.632116
0.233000	-0.245690
0.234000	-0.858923
0.235000	0.837669
0.236000	-0.160152
0.237000	-0.674095
0.238000	-0.741026
0.239000	-0.075595
0.240000	0.255619
0.241000	-0.674370
0.242000	-0.058142
0.243000	0.163639
0.244000	0.955380
0.245000	-0.264290
0.246000	-0.288536
0.247000	-0.048240
0.248000	1.086518
0.249000	-0.252882
0.250000	-0.345292
0.251000	0.072969
0.252000	0.132080
0.253000	0.485798
0.254000	0.068528
0.255000	0.559808
0.256000	-0.023047
0.257000	0.325665
0.258000	0.340011
0.259000	-0.043712
0.260000	0.778778
0.261000	0.520214
0.262000	-0.298063
0.263000	0.528700
0.264000	0.417487
0.265000	-0.520943
0.266000	0.598391
0.267000	-0.717230
0.268000	-0.052886
0.269000	-0.268341
0.270000	-0.027418
0.271000	-0.261829
0.272000	-0.289971
0.273000	0.450599
0.274000	0.044113
0.275000	0.355689
0.276000	0.385743
0.277000	0.619575
0.278000	-0.284880
0.279000	-0.324432
0.280000	0.173208
0.281000	0.166118
0.282000	0.777429
0.283000	0.225938
0.284000	0.094056
0.285000	0.075957
0.286000	-0.503874
0.287000	-0.059155
0.288000	0.339938
0.289000	0.247503
0.290000	-0.149958
0.291000	0.884018
0.292000	-0.925914
0.293000	-0.367363
0.294000	0.038075
0.295000	0.596476
0.296000	0.319756
0.297000	-0.325665
0.298000	0.279177
0.299000	0.102315
0.300000	-1.134493
0.301000	-0.334297
0.302000	0.007583
0.303000	0.029808
0.304000	-0.795890
0.305000	0.130400
0.306000	-0.266079
0.307000	-0.854940
0.308000	-0.038114
0.309000	-0.265349
0.310000	-0.194717
0.311000	0.299109
0.312000	0.153926
0.313000	0.051921
0.314000	-0.008787
0.315000	-0.991268
0.316000	0.733000
0.317000	-0.176250
0.318000	0.356650
0.319000	0.381833
0.320000	0.278532
0.321000	0.282538
0.322000	-0.088382
0.323000	0.775700
0.324000	-0.951026
0.325000	-0.150375
0.326000	0.334910
0.327000	0.122812
0.328000	0.762467
0.329000	-0.108143
0.330000	0.664626
0.331000	-0.528328
0.332000	-0.590802
0.333000	0.290240
0.334000	-0.375952
0.335000	-0.442889
0.336000	-0.344888
0.337000	0.069866
0.338000	-0.492330
0.339000	0.121676
0.340000	0.099142
0.341000	0.116769
0.342000	0.078644
0.343000	-0.241739
0.344000	0.034135
0.345000	-0.166152
0.346000	-0.724462
0.347000	1.088099
0.348000	-0.051240
0.349000	0.045600
0.350000	0.351510
0.351000	0.269131
0.352000	0.280458
0.353000	0.751733
0.354000	0.251482
0.355000	0.391532
0.356000	-0.384748
0.357000	0.371651
0.358000	-0.071572
0.359000	0.377959
0.360000	0.066250
0.361000	-0.628616
0.362000	0.334693
0.363000	0.592703
0.364000	0.211459
0.365000	-0.689754
0.366000	-0.665440
0.367000	0.507302
0.368000	0.372841
0.369000	-0.355803
0.370000	0.079922
0.371000	-0.144215
0.372000	-0.541912
0.373000	0.666747
0.374000	-0.222082
0.375000	-0.055066
0.376000	-0.531343
0.377000	-0.484118
0.378000	0.039838
0.379000	-0.560257
0.380000	-0.369629
0.381000	1.239132
0.382000	0.512575
0.383000	-1.293576
0.384000	-0.488202
0.385000	0.670336
0.386000	-0.393131
0.387000	-0.317306
0.388000	0.375877
0.389000	0.314416
0.390000	0.150857
0.391000	-0.036394
0.392000	0.307790
0.393000	0.124385
0.394000	0.128503
0.395000	0.143345
0.396000	-0.255697
0.397000	-0.286959
0.398000	-0.027123
0.399000	0.002033
0.400000	-0.582191
0.401000	0.104781
0.402000	-0.618923
0.403000	-0.696536
0.404000	-0.439777
0.405000	0.430254
0.406000	-0.070595
0.407000	-0.537481
0.408000	-0.007587
0.409000	0.254235
0.410000	-0.133065
0.411000	0.818904
0.412000	0.209280
0.413000	-0.340120
0.414000	-0.038467
0.415000	0.216088
0.416000	0.380609
0.417000	-0.217695
0.418000	-0.271655
0.419000	-0.621734
0.420000	-0.326727
0.421000	0.039606
0.422000	-0.086233
0.423000	-0.389102
0.424000	0.392390
0.425000	1.396622
0.426000	-0.346283
0.427000	-0.380543
0.428000	-0.068613
0.429000	-0.180792
0.430000	-0.592207
0.431000	0.302771
0.432000	0.711108
0.433000	-0.450752
0.434000	-0.521627
0.435000	0.392264
0.436000	-0.345480
0.437000	0.089315
0.438000	0.397604
0.439000	1.069284
0.440000	0.672339
0.441000	-0.694274
0.442000	0.371266
0.443000	-0.074417
0.444000	-0.275402
0.445000	0.787242
0.446000	-0.072321
0.447000	-0.581778
0.448000	-0.079238
0.449000	-0.331533
0.450000	-1.401834
0.451000	-0.623540
0.452000	0.112597
0.453000	0.538159
0.454000	0.409891
0.455000	0.020366
0.456000	-0.855649
0.457000	0.229920
0.458000	-0.219162
0.459000	0.261319
0.460000	0.403500
0.461000	-0.132749
0.462000	0.870034
0.463000	0.075323
0.464000	0.611278
0.465000	0.393172
0.466000	-0.758800
0.467000	-0.045878
0.468000	-0.129343
0.469000	0.744027
0.470000	-1.000441
0.471000	0.619133
0.472000	-0.100925
0.473000	0.261713
0.474000	0.472617
0.475000	1.004945
0.476000	0.769700
0.477000	0.830877
0.478000	0.971356
0.479000	-0.041399
0.480000	0.271772
0.481000	-0.183533
0.482000	0.368238
0.483000	-0.290429
0.484000	-0.330054
0.485000	0.912060
0.486000	0.634005
0.487000	0.890009
0.488000	-0.248687
0.489000	0.672457
0.490000	0.042238
0.491000	0.077545
0.492000	0.655631
0.493000	0.014447
0.494000	-0.019283
0.495000	-0.231435
0.496000	0.207095
0.497000	1.052362
0.498000	-0.130948
0.499000	0.429993
0.500000	0.155419
0.501000	-0.044783
0.502000	-0.286408
0.503000	-0.224934
0.504000	-1.149789
0.505000	-0.201573
0.506000	-0.402138
0.507000	0.791702
0.508000	-0.341885
0.509000	0.193096
0.510000	-0.180991
0.511000	0.149173
0.512000	-0.546298
0.513000	-0.364313
0.514000	-0.154675
0.515000	-0.409994
0.516000	-0.620022
0.517000	-0.086570
0.518000	0.383639
0.519000	-0.198970
0.520000	-0.468518
0.521000	-0.661439
0.522000	-0.491042
0.523000	0.019610
0.524000	-0.003691
0.525000	0.039431
0.526000	-0.024927
0.527000	-0.148127
0.528000	0.342194
0.529000	-0.067531
0.530000	0.067989
0.531000	-0.167839
0.532000	-0.042005
0.533000	-0.131984
0.534000	-0.672688
0.535000	-0.381097
0.536000	-0.580462
0.537000	-0.048899
0.538000	0.075322
0.539000	0.078307
0.540000	-0.702922
0.541000	0.719981
0.542000	0.398131
0.543000	0.083754
0.544000	0.694777
0.545000	-0.276147
0.546000	-0.445424
0.547000	0.149897
0.548000	0.279529
0.549000	0.076584
0.550000	0.366335
0.551000	0.261091
0.552000	0.185535
0.553000	0.063691
0.554000	-0.399867
0.555000	-0.765022
0.556000	0.121453
0.557000	-0.092536
0.558000	0.563169
0.559000	-0.335084
0.560000	0.032460
0.561000	-0.382761
0.562000	-0.964959
0.563000	0.407674
0.564000	-0.611610
0.565000	0.315083
0.566000	-0.469956
0.567000	-1.086823
0.568000	-0.195670
0.569000	1.053976
0.570000	-0.092367
0.571000	0.738754
0.572000	0.410766
0.573000	0.397387
0.574000	0.826339
0.575000	-0.197199
0.576000	-0.231183
0.577000	0.413673
0.578000	-0.153788
0.579000	-0.195889
0.580000	0.230294
0.581000	0.063796
0.582000	0.640434
0.583000	-0.099193
0.584000	0.145980
0.585000	0.411113
0.586000	0.046804
0.587000	-0.843407
0.588000	0.553723
0.589000	-0.092108
0.590000	-0.085973
0.591000	-0.698841
0.592000	-0.727461
0.593000	-0.361452
0.594000	0.114816
0.595000	0.132821
0.596000	-0.286169
0.597000	0.214807
0.598000	-0.394146
0.599000	0.143198
0.600000	-0.030737
0.601000	-0.490758
0.602000	0.590383
0.603000	0.086436
0.604000	0.087361
0.605000	0.235796
0.606000	1.023680
0.607000	-0.321842
0.608000	-0.726449
0.609000	-0.317127
0.610000	-0.556821
0.611000	-0.445516
0.612000	0.855311
0.613000	-0.258716
0.614000	-0.123957
0.615000	1.032942
0.616000	-0.217509
0.617000	0.042569
0.618000	0.331946
0.619000	0.015049
0.620000	0.108861
0.621000	-0.742430
0.622000	-0.322568
0.623000	0.018831
0.624000	-0.099832
0.625000	0.282193
0.626000	0.269040
0.627000	0.147670
0.628000	-0.212077
0.629000	-0.550696
0.630000	-0.300909
0.631000	-1.148823
0.632000	0.044510
0.633000	-0.210614
0.634000	0.832075
0.635000	0.390113
0.636000	-0.696550
0.637000	-0.357106
0.638000	0.261418
0.639000	-0.015009
0.640000	-0.768176
0.641000	-0.378160
0.642000	-0.854436
0.643000	1.018879
0.644000	0.030392
0.645000	0.929935
0.646000	0.647831
0.647000	-0.516695
0.648000	0.599002
0.649000	-0.085059
0.650000	0.005561
0.651000	-0.718256
0.652000	0.259161
0.653000	0.689401
0.654000	-0.532933
0.655000	-0.462020
0.656000	0.028684
0.657000	0.210781
0.658000	0.432654
0.659000	0.414281
0.660000	-0.003041
0.661000	-0.105570
0.662000	0.512499
0.663000	-0.539102
0.664000	0.064838
0.665000	0.092935
0.666000	-0.203187
0.667000	1.153492
0.668000	-0.006897
0.669000	0.583188
0.670000	-0.011922
0.671000	0.384374
0.672000	-0.260411
0.673000	0.306602
0.674000	0.317866
0.675000	0.595262
0.676000	-0.196674
0.677000	0.553833
0.678000	-1.212460
0.679000	0.809984
0.680000	-0.483855
0.681000	-0.787796
0.682000	0.413105
0.683000	0.085629
0.684000	0.030261
0.685000	-0.473366
0.686000	-0.515449
0.687000	-0.420452
0.688000	-0.146950
0.689000	0.146601
0.690000	0.370658
0.691000	0.697018
0.692000	0.020210
0.693000	0.666008
0.694000	0.524309
0.695000	-0.615002
0.696000	-0.242866
0.697000	-0.520895
0.698000	0.022565
0.699000	-0.690116
0.700000	0.515025
0.701000	0.254538
0.702000	0.024779
0.703000	-0.757278
0.704000	-0.520159
0.705000	0.777600
0.706000	0.025809
0.707000	-0.001579
0.708000	-0.244741
0.709000	-0.186861
0.710000	0.641058
0.711000	0.717618
0.712000	0.286198
0.713000	0.662006
0.714000	0.961947
0.715000	0.429332
0.716000	-0.608297
0.717000	-0.240526
0.718000	0.283359
0.719000	0.010099
