time	V(file1)	V(file1)-V(file2)	V(file2)
1.256000000000000e+000	-9.077400e-002	3.987520e-001	-4.895260e-001
1.257000000000000e+000	-1.027440e-001	-1.197000e-002	-9.077400e-002
1.258000000000000e+000	-6.285000e-003	9.645900e-002	-1.027440e-001
1.259000000000000e+000	-2.012440e-001	-1.949590e-001	-6.285000e-003
1.260000000000000e+000	1.213000e-001	3.225440e-001	-2.012440e-001
1.261000000000000e+000	5.343700e-001	4.130700e-001	1.213000e-001
1.262000000000000e+000	2.058900e-001	-3.284800e-001	5.343700e-001
1.263000000000000e+000	-2.416230e-001	-4.475130e-001	2.058900e-001
1.264000000000000e+000	4.732390e-001	7.148620e-001	-2.416230e-001
1.264575000000001e+000	2.295478e-002	-1.464679e-001	1.694227e-001
1.265000000000000e+000	-3.098640e-001	-7.831030e-001	4.732390e-001
1.266000000000000e+000	-5.076360e-001	-1.977720e-001	-3.098640e-001
1.267000000000000e+000	-9.040080e-001	-3.963720e-001	-5.076360e-001
1.268000000000000e+000	-2.567060e-001	6.473020e-001	-9.040080e-001
1.269000000000000e+000	2.089240e-001	4.656300e-001	-2.567060e-001
1.270000000000000e+000	1.273070e-001	-8.161700e-002	2.089240e-001
1.271000000000000e+000	-8.275500e-001	-9.548570e-001	1.273070e-001
1.272000000000000e+000	4.328970e-001	1.260447e+000	-8.275500e-001
1.273000000000000e+000	7.275130e-001	2.946160e-001	4.328970e-001
1.274000000000000e+000	1.069790e-001	-6.205340e-001	7.275130e-001
1.275000000000000e+000	-5.840980e-001	-6.910770e-001	1.069790e-001
1.276000000000000e+000	-4.789460e-001	1.051520e-001	-5.840980e-001
1.277000000000000e+000	-3.153510e-001	1.635950e-001	-4.789460e-001
1.277625000000001e+000	3.134865e-001	6.901856e-001	-3.766991e-001
1.278000000000000e+000	6.907890e-001	1.006140e+000	-3.153510e-001
1.279000000000000e+000	9.939950e-001	3.032060e-001	6.907890e-001
1.280000000000000e+000	-2.469170e-001	-1.240912e+000	9.939950e-001
1.281000000000000e+000	5.261420e-001	7.730590e-001	-2.469170e-001
1.282000000000000e+000	-6.393920e-001	-1.165534e+000	5.261420e-001
1.283000000000000e+000	3.004540e-001	9.398460e-001	-6.393920e-001
1.284000000000000e+000	-1.426460e-001	-4.431000e-001	3.004540e-001
1.285000000000000e+000	-6.820880e-001	-5.394420e-001	-1.426460e-001
1.286000000000000e+000	-6.142950e-001	6.779301e-002	-6.820880e-001
1.287000000000000e+000	1.516590e-001	7.659540e-001	-6.142950e-001
1.288000000000000e+000	2.623050e-001	1.106460e-001	1.516590e-001
1.289000000000000e+000	1.440290e-001	-1.182760e-001	2.623050e-001
1.290000000000000e+000	-4.851980e-001	-6.292270e-001	1.440290e-001
1.290675000000001e+000	5.242195e-002	3.331212e-001	-2.806992e-001
1.291000000000000e+000	3.112760e-001	7.964740e-001	-4.851980e-001
1.292000000000000e+000	-6.933070e-001	-1.004583e+000	3.112760e-001
1.293000000000000e+000	-2.618640e-001	4.314430e-001	-6.933070e-001
1.294000000000000e+000	3.668470e-001	6.287110e-001	-2.618640e-001
1.295000000000000e+000	-4.551560e-001	-8.220030e-001	3.668470e-001
1.296000000000000e+000	7.428850e-001	1.198041e+000	-4.551560e-001
1.297000000000000e+000	1.266800e-002	-7.302170e-001	7.428850e-001
1.298000000000000e+000	-6.083900e-002	-7.350700e-002	1.266800e-002
1.299000000000000e+000	-5.206680e-001	-4.598290e-001	-6.083900e-002
1.300000000000000e+000	7.656810e-001	1.286349e+000	-5.206680e-001
1.301000000000000e+000	-2.486860e-001	-1.014367e+000	7.656810e-001
1.302000000000000e+000	-4.899130e-001	-2.412270e-001	-2.486860e-001
1.303000000000000e+000	-2.810540e-001	2.088590e-001	-4.899130e-001
1.303725000000001e+000	1.236729e-001	4.621631e-001	-3.384902e-001
1.304000000000000e+000	2.771900e-001	5.582440e-001	-2.810540e-001
1.305000000000000e+000	6.405040e-001	3.633140e-001	2.771900e-001
1.306000000000000e+000	-1.253427e+000	-1.893931e+000	6.405040e-001
1.307000000000000e+000	-1.102050e-001	1.143222e+000	-1.253427e+000
1.308000000000000e+000	4.137040e-001	5.239090e-001	-1.102050e-001
1.309000000000000e+000	2.783700e-002	-3.858670e-001	4.137040e-001
1.310000000000000e+000	3.036120e-001	2.757750e-001	2.783700e-002
1.311000000000000e+000	-1.764900e-001	-4.801020e-001	3.036120e-001
1.312000000000000e+000	-1.042492e+000	-8.660020e-001	-1.764900e-001
1.313000000000000e+000	-6.440790e-001	3.984130e-001	-1.042492e+000
1.314000000000000e+000	-3.788650e-001	2.652140e-001	-6.440790e-001
1.315000000000000e+000	-3.613370e-001	1.752800e-002	-3.788650e-001
1.316000000000000e+000	-1.456590e-001	2.156780e-001	-3.613370e-001
1.316775000000001e+000	-1.034779e+000	-8.405928e-001	-1.941866e-001
1.317000000000000e+000	-1.292911e+000	-1.147252e+000	-1.456590e-001
1.318000000000000e+000	-1.428380e-001	1.150073e+000	-1.292911e+000
1.319000000000000e+000	-9.045750e-001	-7.617370e-001	-1.428380e-001
1.320000000000000e+000	9.781510e-001	1.882726e+000	-9.045750e-001
1.321000000000000e+000	3.314170e-001	-6.467340e-001	9.781510e-001
1.322000000000000e+000	-4.500700e-002	-3.764240e-001	3.314170e-001
1.323000000000000e+000	8.172790e-001	8.622860e-001	-4.500700e-002
1.324000000000000e+000	-2.003880e-001	-1.017667e+000	8.172790e-001
1.325000000000000e+000	2.916300e-001	4.920180e-001	-2.003880e-001
1.326000000000000e+000	-1.981380e-001	-4.897680e-001	2.916300e-001
1.327000000000000e+000	-4.985230e-001	-3.003850e-001	-1.981380e-001
1.328000000000000e+000	1.220220e-001	6.205450e-001	-4.985230e-001
1.329000000000000e+000	-1.133129e+000	-1.255151e+000	1.220220e-001
1.329825000000002e+000	3.840790e-001	1.297557e+000	-9.134776e-001
1.330000000000000e+000	7.059110e-001	1.839040e+000	-1.133129e+000
1.331000000000000e+000	3.127110e-001	-3.932000e-001	7.059110e-001
1.332000000000000e+000	-1.324990e-001	-4.452100e-001	3.127110e-001
1.333000000000000e+000	-5.630000e-004	1.319360e-001	-1.324990e-001
1.334000000000000e+000	1.344260e-001	1.349890e-001	-5.630000e-004
1.335000000000000e+000	7.424470e-001	6.080210e-001	1.344260e-001
1.336000000000000e+000	1.725800e-002	-7.251890e-001	7.424470e-001
1.337000000000000e+000	-9.051870e-001	-9.224450e-001	1.725800e-002
1.338000000000000e+000	4.406440e-001	1.345831e+000	-9.051870e-001
1.339000000000000e+000	-1.880050e-001	-6.286490e-001	4.406440e-001
1.340000000000000e+000	4.417320e-001	6.297370e-001	-1.880050e-001
1.341000000000000e+000	8.806600e-002	-3.536660e-001	4.417320e-001
1.342000000000000e+000	-2.324710e-001	-3.205370e-001	8.806600e-002
1.342875000000002e+000	6.332374e-001	8.256412e-001	-1.924039e-001
1.343000000000000e+000	7.569100e-001	9.893810e-001	-2.324710e-001
1.344000000000000e+000	-6.025720e-001	-1.359482e+000	7.569100e-001
1.345000000000000e+000	-2.733210e-001	3.292510e-001	-6.025720e-001
1.346000000000000e+000	-3.384910e-001	-6.516999e-002	-2.733210e-001
1.347000000000000e+000	4.986860e-001	8.371770e-001	-3.384910e-001
1.348000000000000e+000	4.232560e-001	-7.542998e-002	4.986860e-001
1.349000000000000e+000	3.776910e-001	-4.556501e-002	4.232560e-001
1.350000000000000e+000	-3.714440e-001	-7.491350e-001	3.776910e-001
1.351000000000000e+000	-2.964300e-001	7.501400e-002	-3.714440e-001
1.352000000000000e+000	2.368000e-003	2.987980e-001	-2.964300e-001
1.353000000000000e+000	4.262400e-002	4.025600e-002	2.368000e-003
1.354000000000000e+000	-3.320700e-002	-7.583100e-002	4.262400e-002
1.355000000000000e+000	5.160560e-001	5.492630e-001	-3.320700e-002
1.355925000000002e+000	-1.798159e-001	-6.546772e-001	4.748613e-001
1.356000000000000e+000	-2.362380e-001	-7.522940e-001	5.160560e-001
1.357000000000000e+000	-9.417530e-001	-7.055150e-001	-2.362380e-001
1.358000000000000e+000	-5.217110e-001	4.200420e-001	-9.417530e-001
1.359000000000000e+000	5.400750e-001	1.061786e+000	-5.217110e-001
1.360000000000000e+000	7.227080e-001	1.826330e-001	5.400750e-001
1.361000000000000e+000	3.796100e-001	-3.430980e-001	7.227080e-001
1.362000000000000e+000	4.098620e-001	3.025201e-002	3.796100e-001
1.363000000000000e+000	-6.200450e-001	-1.029907e+000	4.098620e-001
1.364000000000000e+000	4.828490e-001	1.102894e+000	-6.200450e-001
1.365000000000000e+000	1.410050e-001	-3.418440e-001	4.828490e-001
1.366000000000000e+000	-4.417360e-001	-5.827410e-001	1.410050e-001
1.367000000000000e+000	5.435450e-001	9.852810e-001	-4.417360e-001
1.368000000000000e+000	2.450040e-001	-2.985410e-001	5.435450e-001
1.368975000000002e+000	1.143667e-001	-1.381008e-001	2.524675e-001
1.369000000000000e+000	1.110170e-001	-1.339870e-001	2.450040e-001
1.370000000000000e+000	9.413000e-003	-1.017651e-001	1.111781e-001
1.371000000000000e+000	6.090970e-001	5.996840e-001	9.413000e-003
1.372000000000000e+000	-3.906560e-001	-9.997530e-001	6.090970e-001
1.373000000000000e+000	4.424280e-001	8.330840e-001	-3.906560e-001
1.374000000000000e+000	-1.676050e-001	-6.100330e-001	4.424280e-001
1.375000000000000e+000	6.680440e-001	8.356490e-001	-1.676050e-001
1.376000000000000e+000	-1.596276e+000	-2.264320e+000	6.680440e-001
1.377000000000000e+000	-8.073400e-002	1.515542e+000	-1.596276e+000
1.378000000000000e+000	-2.780070e-001	-1.972730e-001	-8.073400e-002
1.379000000000000e+000	8.012940e-001	1.079301e+000	-2.780070e-001
1.380000000000000e+000	-3.417620e-001	-1.143056e+000	8.012940e-001
1.381000000000000e+000	5.026510e-001	8.444130e-001	-3.417620e-001
1.382000000000000e+000	3.847200e-001	-1.179310e-001	5.026510e-001
1.383000000000000e+000	3.388280e-001	-4.589200e-002	3.847200e-001
1.384000000000000e+000	-2.215230e-001	-5.603510e-001	3.388280e-001
1.385000000000000e+000	3.563540e-001	5.778770e-001	-2.215230e-001
1.386000000000000e+000	-1.623220e-001	-5.186760e-001	3.563540e-001
1.387000000000000e+000	-6.017690e-001	-4.394470e-001	-1.623220e-001
1.388000000000000e+000	9.498320e-001	1.551601e+000	-6.017690e-001
1.389000000000000e+000	-9.543900e-002	-1.045271e+000	9.498320e-001
1.390000000000000e+000	1.787020e-001	2.741410e-001	-9.543900e-002
1.391000000000000e+000	4.082400e-001	2.295380e-001	1.787020e-001
1.392000000000000e+000	2.900470e-001	-1.181930e-001	4.082400e-001
1.393000000000000e+000	-9.426500e-002	-3.843120e-001	2.900470e-001
1.394000000000000e+000	6.567000e-002	1.599350e-001	-9.426500e-002
1.395000000000000e+000	-6.305090e-001	-6.961790e-001	6.567000e-002
1.395005000000000e+000	-6.271963e-001	-6.893854e-001	6.218911e-002
1.396000000000000e+000	3.202300e-002	6.625320e-001	-6.305090e-001
1.397000000000000e+000	5.260000e-003	-2.676300e-002	3.202300e-002
1.398000000000000e+000	1.313380e-001	1.260780e-001	5.260000e-003
1.399000000000000e+000	2.942040e-001	1.628660e-001	1.313380e-001
1.400000000000000e+000	-1.911950e-001	-4.853990e-001	2.942040e-001
1.401000000000000e+000	1.003037e+000	1.194232e+000	-1.911950e-001
1.402000000000000e+000	-2.172180e-001	-1.220255e+000	1.003037e+000
1.403000000000000e+000	-4.360560e-001	-2.188380e-001	-2.172180e-001
1.404000000000000e+000	6.457240e-001	1.081780e+000	-4.360560e-001
1.405000000000000e+000	-1.142167e+000	-1.787891e+000	6.457240e-001
1.406000000000000e+000	5.098220e-001	1.651989e+000	-1.142167e+000
1.407000000000000e+000	9.218940e-001	4.120720e-001	5.098220e-001
1.408000000000000e+000	-4.515820e-001	-1.373476e+000	9.218940e-001
1.408015000000000e+000	-4.525527e-001	-1.353845e+000	9.012918e-001
1.409000000000000e+000	-5.162980e-001	-6.471598e-002	-4.515820e-001
1.410000000000000e+000	-5.636380e-001	-4.733998e-002	-5.162980e-001
1.411000000000000e+000	-8.041000e-002	4.832280e-001	-5.636380e-001
1.412000000000000e+000	-1.286218e+000	-1.205808e+000	-8.041000e-002
1.413000000000000e+000	4.576150e-001	1.743833e+000	-1.286218e+000
1.414000000000000e+000	6.806910e-001	2.230760e-001	4.576150e-001
1.415000000000000e+000	3.861420e-001	-2.945490e-001	6.806910e-001
1.416000000000000e+000	-4.836420e-001	-8.697840e-001	3.861420e-001
1.417000000000000e+000	3.371750e-001	8.208170e-001	-4.836420e-001
1.418000000000000e+000	-9.643460e-001	-1.301521e+000	3.371750e-001
1.419000000000000e+000	4.695890e-001	1.433935e+000	-9.643460e-001
1.420000000000000e+000	-2.232480e-001	-6.928370e-001	4.695890e-001
1.421000000000000e+000	1.382870e-001	3.615350e-001	-2.232480e-001
1.421035000000000e+000	1.177991e-001	3.283934e-001	-2.105943e-001
1.422000000000000e+000	-4.470810e-001	-5.853680e-001	1.382870e-001
1.423000000000000e+000	-7.474230e-001	-3.003420e-001	-4.470810e-001
1.424000000000000e+000	1.199370e-001	8.673600e-001	-7.474230e-001
1.425000000000000e+000	1.631140e-001	4.317699e-002	1.199370e-001
1.426000000000000e+000	5.340000e-002	-1.097140e-001	1.631140e-001
1.427000000000000e+000	8.627600e-001	8.093600e-001	5.340000e-002
1.428000000000000e+000	-2.100080e-001	-1.072768e+000	8.627600e-001
1.429000000000000e+000	8.319420e-001	1.041950e+000	-2.100080e-001
1.430000000000000e+000	3.418320e-001	-4.901100e-001	8.319420e-001
1.431000000000000e+000	-3.977960e-001	-7.396280e-001	3.418320e-001
1.432000000000000e+000	-3.438540e-001	5.394199e-002	-3.977960e-001
1.433000000000000e+000	-7.886060e-001	-4.447520e-001	-3.438540e-001
1.434000000000000e+000	8.436660e-001	1.632272e+000	-7.886060e-001
1.434075000000000e+000	8.116485e-001	1.477834e+000	-6.661856e-001
1.435000000000000e+000	4.167660e-001	-4.269000e-001	8.436660e-001
1.436000000000000e+000	-3.300430e-001	-7.468090e-001	4.167660e-001
1.437000000000000e+000	-3.045300e-002	2.995900e-001	-3.300430e-001
1.438000000000000e+000	-1.196100e-002	1.849200e-002	-3.045300e-002
1.439000000000000e+000	-3.837140e-001	-3.717530e-001	-1.196100e-002
1.440000000000000e+000	-1.531310e-001	2.305830e-001	-3.837140e-001
1.441000000000000e+000	2.390370e-001	3.921680e-001	-1.531310e-001
1.442000000000000e+000	-4.018390e-001	-6.408760e-001	2.390370e-001
1.443000000000000e+000	3.873130e-001	7.891520e-001	-4.018390e-001
1.444000000000000e+000	5.676340e-001	1.803210e-001	3.873130e-001
1.445000000000000e+000	1.227430e+000	6.597960e-001	5.676340e-001
1.446000000000000e+000	8.801200e-002	-1.139418e+000	1.227430e+000
1.447000000000000e+000	-1.170690e-001	-2.050810e-001	8.801200e-002
1.447125000000000e+000	-8.251499e-003	-7.062837e-002	6.237688e-002
1.448000000000000e+000	7.534710e-001	8.705400e-001	-1.170690e-001
1.449000000000000e+000	-4.430070e-001	-1.196478e+000	7.534710e-001
1.450000000000000e+000	-3.865600e-002	4.043510e-001	-4.430070e-001
1.451000000000000e+000	-7.629550e-001	-7.242990e-001	-3.865600e-002
1.452000000000000e+000	-9.879200e-001	-2.249650e-001	-7.629550e-001
1.453000000000000e+000	-1.280010e-001	8.599190e-001	-9.879200e-001
1.454000000000000e+000	-1.562400e-002	1.123770e-001	-1.280010e-001
1.455000000000000e+000	4.819200e-001	4.975440e-001	-1.562400e-002
1.456000000000000e+000	4.187800e-002	-4.400420e-001	4.819200e-001
1.457000000000000e+000	8.008330e-001	7.589550e-001	4.187800e-002
1.458000000000000e+000	6.885960e-001	-1.122370e-001	8.008330e-001
1.459000000000000e+000	9.581510e-001	2.695550e-001	6.885960e-001
1.460000000000000e+000	-5.921010e-001	-1.550252e+000	9.581510e-001
1.460175000000000e+000	-3.264396e-001	-1.013297e+000	6.868569e-001
1.461000000000000e+000	9.259640e-001	1.518065e+000	-5.921010e-001
1.462000000000000e+000	-5.210660e-001	-1.447030e+000	9.259640e-001
1.463000000000000e+000	-5.177790e-001	3.287017e-003	-5.210660e-001
1.464000000000000e+000	9.013050e-001	1.419084e+000	-5.177790e-001
1.465000000000000e+000	-9.382400e-002	-9.951290e-001	9.013050e-001
1.466000000000000e+000	-8.978840e-001	-8.040600e-001	-9.382400e-002
1.467000000000000e+000	8.276680e-001	1.725552e+000	-8.978840e-001
1.468000000000000e+000	-6.985110e-001	-1.526179e+000	8.276680e-001
1.469000000000000e+000	8.086660e-001	1.507177e+000	-6.985110e-001
1.470000000000000e+000	8.127230e-001	4.056990e-003	8.086660e-001
1.471000000000000e+000	-1.651180e-001	-9.778410e-001	8.127230e-001
1.472000000000000e+000	1.412760e-001	3.063940e-001	-1.651180e-001
1.473000000000000e+000	-7.327500e-002	-2.145510e-001	1.412760e-001
1.473225000000000e+000	-2.062444e-001	-2.992464e-001	9.300202e-002
1.474000000000000e+000	-6.642500e-001	-5.909750e-001	-7.327500e-002
1.475000000000000e+000	5.045350e-001	1.168785e+000	-6.642500e-001
1.476000000000000e+000	-7.290110e-001	-1.233546e+000	5.045350e-001
1.477000000000000e+000	3.516950e-001	1.080706e+000	-7.290110e-001
1.478000000000000e+000	2.200880e-001	-1.316070e-001	3.516950e-001
1.479000000000000e+000	-1.648310e-001	-3.849190e-001	2.200880e-001
1.480000000000000e+000	8.087600e-002	2.457070e-001	-1.648310e-001
1.481000000000000e+000	4.314920e-001	3.506160e-001	8.087600e-002
1.482000000000000e+000	-2.221980e-001	-6.536900e-001	4.314920e-001
1.483000000000000e+000	-4.223900e-002	1.799590e-001	-2.221980e-001
1.484000000000000e+000	2.473000e-003	4.471200e-002	-4.223900e-002
1.485000000000000e+000	-7.805900e-001	-7.830630e-001	2.473000e-003
1.486000000000000e+000	8.953700e-002	8.701270e-001	-7.805900e-001
1.486275000000001e+000	5.059893e-002	5.919040e-001	-5.413051e-001
1.487000000000000e+000	-5.205600e-002	-1.415930e-001	8.953700e-002
1.488000000000000e+000	-4.392400e-001	-3.871840e-001	-5.205600e-002
1.489000000000000e+000	-7.513850e-001	-3.121450e-001	-4.392400e-001
1.490000000000000e+000	-2.357130e-001	5.156720e-001	-7.513850e-001
1.491000000000000e+000	2.549390e-001	4.906520e-001	-2.357130e-001
1.492000000000000e+000	8.475300e-002	-1.701860e-001	2.549390e-001
1.493000000000000e+000	-5.414230e-001	-6.261760e-001	8.475300e-002
1.494000000000000e+000	3.113730e-001	8.527960e-001	-5.414230e-001
1.495000000000000e+000	-4.384500e-002	-3.552180e-001	3.113730e-001
1.496000000000000e+000	5.865620e-001	6.304070e-001	-4.384500e-002
1.497000000000000e+000	-4.130640e-001	-9.996260e-001	5.865620e-001
1.498000000000000e+000	-1.693750e-001	2.436890e-001	-4.130640e-001
1.499000000000000e+000	4.144100e-001	5.837850e-001	-1.693750e-001
1.499325000000001e+000	5.492837e-001	5.289286e-001	2.035513e-002
1.500000000000000e+000	8.294060e-001	4.149960e-001	4.144100e-001
1.501000000000000e+000	-6.222300e-002	-8.916290e-001	8.294060e-001
1.502000000000000e+000	-3.318370e-001	-2.696140e-001	-6.222300e-002
1.503000000000000e+000	4.757100e-001	8.075470e-001	-3.318370e-001
1.504000000000000e+000	-6.277870e-001	-1.103497e+000	4.757100e-001
1.505000000000000e+000	-2.993480e-001	3.284390e-001	-6.277870e-001
1.506000000000000e+000	1.096177e+000	1.395525e+000	-2.993480e-001
1.507000000000000e+000	-6.186960e-001	-1.714873e+000	1.096177e+000
1.508000000000000e+000	4.879640e-001	1.106660e+000	-6.186960e-001
1.509000000000000e+000	-8.096110e-001	-1.297575e+000	4.879640e-001
1.510000000000000e+000	3.647690e-001	1.174380e+000	-8.096110e-001
1.511000000000000e+000	8.194800e-002	-2.828210e-001	3.647690e-001
1.512000000000000e+000	-4.005720e-001	-4.825200e-001	8.194800e-002
1.512375000000001e+000	-3.365336e-001	-2.375366e-001	-9.899700e-002
1.513000000000000e+000	-2.298030e-001	1.707690e-001	-4.005720e-001
1.514000000000000e+000	-2.597150e-001	-2.991199e-002	-2.298030e-001
1.515000000000000e+000	-1.251520e-001	1.345630e-001	-2.597150e-001
1.516000000000000e+000	-1.943590e-001	-6.920700e-002	-1.251520e-001
1.517000000000000e+000	-3.046040e-001	-1.102450e-001	-1.943590e-001
1.518000000000000e+000	8.335380e-001	1.138142e+000	-3.046040e-001
1.519000000000000e+000	-3.300600e-001	-1.163598e+000	8.335380e-001
1.520000000000000e+000	1.441637e+000	1.771697e+000	-3.300600e-001
1.521000000000000e+000	5.656740e-001	-8.759630e-001	1.441637e+000
1.522000000000000e+000	1.399710e-001	-4.257030e-001	5.656740e-001
1.523000000000000e+000	1.554570e-001	1.548600e-002	1.399710e-001
1.524000000000000e+000	-1.337790e-001	-2.892360e-001	1.554570e-001
1.525000000000000e+000	-1.870400e-002	1.150750e-001	-1.337790e-001
1.525425000000001e+000	-1.399415e-002	7.087798e-002	-8.487213e-002
1.526000000000000e+000	-7.622000e-003	1.108200e-002	-1.870400e-002
1.527000000000000e+000	5.466440e-001	5.542660e-001	-7.622000e-003
1.528000000000000e+000	-8.994800e-002	-6.365920e-001	5.466440e-001
1.529000000000000e+000	2.062340e-001	2.961820e-001	-8.994800e-002
1.530000000000000e+000	2.674320e-001	6.119801e-002	2.062340e-001
1.531000000000000e+000	1.924500e-002	-2.481870e-001	2.674320e-001
1.532000000000000e+000	-1.058770e-001	-1.251220e-001	1.924500e-002
1.533000000000000e+000	3.576210e-001	4.634980e-001	-1.058770e-001
1.534000000000000e+000	-1.380260e-001	-4.956470e-001	3.576210e-001
1.535000000000000e+000	-2.805180e-001	-1.424920e-001	-1.380260e-001
1.536000000000000e+000	3.698150e-001	6.503330e-001	-2.805180e-001
1.537000000000000e+000	-6.707350e-001	-1.040550e+000	3.698150e-001
1.538000000000000e+000	-1.763230e-001	4.944120e-001	-6.707350e-001
1.538475000000001e+000	-2.335353e-001	2.023540e-001	-4.358893e-001
1.539000000000000e+000	-2.967700e-001	-1.204470e-001	-1.763230e-001
1.540000000000000e+000	-7.183600e-002	2.249340e-001	-2.967700e-001
1.541000000000000e+000	3.388460e-001	4.106820e-001	-7.183600e-002
1.542000000000000e+000	3.937170e-001	5.487099e-002	3.388460e-001
1.543000000000000e+000	1.431880e-001	-2.505290e-001	3.937170e-001
1.544000000000000e+000	-6.387080e-001	-7.818960e-001	1.431880e-001
1.545000000000000e+000	-1.888320e-001	4.498760e-001	-6.387080e-001
1.546000000000000e+000	-6.665300e-002	1.221790e-001	-1.888320e-001
1.547000000000000e+000	3.329730e-001	3.996260e-001	-6.665300e-002
1.548000000000000e+000	-1.055000e-003	-3.340280e-001	3.329730e-001
1.549000000000000e+000	-2.715960e-001	-2.705410e-001	-1.055000e-003
1.550000000000000e+000	4.068000e-001	6.783960e-001	-2.715960e-001
1.551000000000000e+000	-3.252920e-001	-7.320920e-001	4.068000e-001
1.551525000000001e+000	-4.284592e-001	-4.509109e-001	2.245170e-002
1.552000000000000e+000	-5.218010e-001	-1.965090e-001	-3.252920e-001
1.553000000000000e+000	4.908360e-001	1.012637e+000	-5.218010e-001
1.554000000000000e+000	-7.899900e-002	-5.698350e-001	4.908360e-001
1.555000000000000e+000	8.336730e-001	9.126720e-001	-7.899900e-002
1.556000000000000e+000	1.742040e-001	-6.594690e-001	8.336730e-001
1.557000000000000e+000	4.398990e-001	2.656950e-001	1.742040e-001
1.558000000000000e+000	-2.982690e-001	-7.381680e-001	4.398990e-001
1.559000000000000e+000	-1.234300e-001	1.748390e-001	-2.982690e-001
1.560000000000000e+000	3.485810e-001	4.720110e-001	-1.234300e-001
1.561000000000000e+000	-6.472400e-002	-4.133050e-001	3.485810e-001
1.562000000000000e+000	-7.863240e-001	-7.216000e-001	-6.472400e-002
1.563000000000000e+000	3.592190e-001	1.145543e+000	-7.863240e-001
1.564000000000000e+000	7.517600e-002	-2.840430e-001	3.592190e-001
1.564575000000001e+000	4.252117e-002	-1.533731e-001	1.958943e-001
1.565000000000000e+000	1.838500e-002	-5.679100e-002	7.517600e-002
1.566000000000000e+000	-1.353350e-001	-1.537200e-001	1.838500e-002
1.567000000000000e+000	-7.273720e-001	-5.920370e-001	-1.353350e-001
1.568000000000000e+000	-2.722000e-001	4.551720e-001	-7.273720e-001
1.569000000000000e+000	1.261628e+000	1.533828e+000	-2.722000e-001
1.570000000000000e+000	-3.493220e-001	-1.610950e+000	1.261628e+000
1.571000000000000e+000	9.812500e-001	1.330572e+000	-3.493220e-001
1.572000000000000e+000	4.322800e-001	-5.489700e-001	9.812500e-001
1.573000000000000e+000	-6.500710e-001	-1.082351e+000	4.322800e-001
1.574000000000000e+000	3.521010e-001	1.002172e+000	-6.500710e-001
1.575000000000000e+000	-1.750540e-001	-5.271550e-001	3.521010e-001
1.576000000000000e+000	-5.544630e-001	-3.794090e-001	-1.750540e-001
1.577000000000000e+000	3.895090e-001	9.439720e-001	-5.544630e-001
1.577625000000001e+000	3.535128e-001	3.179933e-001	3.551950e-002
1.578000000000000e+000	3.319150e-001	-5.759400e-002	3.895090e-001
1.579005000000000e+000	3.976997e-001	6.545308e-002	3.322466e-001
1.580000000000000e+000	2.909730e-001	-1.072630e-001	3.982360e-001
1.581000000000000e+000	-1.442420e-001	-4.352150e-001	2.909730e-001
1.582000000000000e+000	-4.225480e-001	-2.783060e-001	-1.442420e-001
1.583000000000000e+000	9.917420e-001	1.414290e+000	-4.225480e-001
1.584000000000000e+000	-6.635960e-001	-1.655338e+000	9.917420e-001
1.585000000000000e+000	-7.600070e-001	-9.641105e-002	-6.635960e-001
1.586000000000000e+000	6.154700e-002	8.215540e-001	-7.600070e-001
1.587000000000000e+000	6.302870e-001	5.687400e-001	6.154700e-002
1.588000000000000e+000	2.457210e-001	-3.845660e-001	6.302870e-001
1.589000000000000e+000	4.508000e-002	-2.006410e-001	2.457210e-001
1.590000000000000e+000	-4.921410e-001	-5.372210e-001	4.508000e-002
1.590675000000001e+000	-1.353090e-002	3.040133e-001	-3.175442e-001
1.591000000000000e+000	2.169110e-001	7.090520e-001	-4.921410e-001
1.592000000000000e+000	2.560580e-001	3.914700e-002	2.169110e-001
1.593000000000000e+000	3.604760e-001	1.044180e-001	2.560580e-001
1.594000000000000e+000	6.600230e-001	2.995470e-001	3.604760e-001
1.595000000000000e+000	-4.897580e-001	-1.149781e+000	6.600230e-001
1.596000000000000e+000	-2.718400e-001	2.179180e-001	-4.897580e-001
1.597000000000000e+000	5.459700e-002	3.264370e-001	-2.718400e-001
1.598000000000000e+000	4.605020e-001	4.059050e-001	5.459700e-002
1.599000000000000e+000	-6.146660e-001	-1.075168e+000	4.605020e-001
1.600000000000000e+000	4.130620e-001	1.027728e+000	-6.146660e-001
1.601000000000000e+000	-9.089020e-001	-1.321964e+000	4.130620e-001
1.602000000000000e+000	-2.227520e-001	6.861500e-001	-9.089020e-001
1.603000000000000e+000	-2.366270e-001	-1.387499e-002	-2.227520e-001
1.603725000000001e+000	3.613269e-001	5.941383e-001	-2.328114e-001
1.604000000000000e+000	5.881370e-001	8.247640e-001	-2.366270e-001
1.605000000000000e+000	-6.007020e-001	-1.188839e+000	5.881370e-001
1.606000000000000e+000	2.912190e-001	8.919210e-001	-6.007020e-001
1.607000000000000e+000	6.000590e-001	3.088400e-001	2.912190e-001
1.608000000000000e+000	-2.947290e-001	-8.947880e-001	6.000590e-001
1.609000000000000e+000	6.088600e-001	9.035890e-001	-2.947290e-001
1.610000000000000e+000	9.271610e-001	3.183010e-001	6.088600e-001
1.611000000000000e+000	-4.630700e-002	-9.734680e-001	9.271610e-001
